رومال دو دو دن تک جوں ابر تر رہے ہے	romal do do dn tk joں abr tr rhe he
آہ سحر کی میری برچھی کے وسوسے سے	aah shr ki miri brchhi ke osose se
خورشید کے منہ اوپر اکثر سپر رہے ہے	khorshid ke mnah aupr aksr spr rhe he
آگہ تو رہیے اس کی طرز رہ و روش سے	aagh to rhie as ki trz rh o rosh se
آنے میں اس کے لیکن کس کو خبر رہے ہے	aane miں as ke likn ks ko khbr rhe he
ان روزوں اتنی غفلت اچھی نہیں ادھر سے	an rozoں atni ghflt achhi nahiں adhr se
اب اضطراب ہم کو دو دو پہر رہے ہے	ab aztrab hm ko do do phr rhe he
آب حیات کی سی ساری روش ہے اس کی	aab hiat ki si sari rosh he as ki
پر جب وہ اٹھ چلے ہے ایک آدھ مر رہے ہے	pr jb oh ath chle he aik aadh mr rhe he
تلوار اب لگا ہے بے ڈول پاس رکھنے	tloar ab lga he be dol pas rkhne
خون آج کل کسو کا وہ شوخ کر رہے ہے	khon aaj kl kso ka oh shokh kr rhe he
در سے کبھو جو آتے دیکھا ہے میں نے اس کو	dr se kbho jo aate dikha he miں ne as ko
تب سے ادھر ہی اکثر میری نظر رہے ہے	tb se adhr hi aksr miri nzr rhe he
آخر کہاں تلک ہم اک روز ہو چکیں گے	aakhr khaں tlk hm ak roz ho chkiں ge
برسوں سے وعدۂ شب ہر صبح پر رہے ہے	brsoں se oadۂ shb hr sbh pr rhe he
میرؔ اب بہار آئی صحرا میں چل جنوں کر	mirؔ ab bhar aaai shra miں chl jnoں kr
کوئی بھی فصل گل میں نادان گھر رہے ہے	koai bhi fsl gl miں nadan ghr rhe he
جیتے جی کوچۂ دل دار سے جایا نہ گیا	jite ji kochۂ dil dar se jaia nah gia
اس کی دیوار کا سر سے مرے سایہ نہ گیا	as ki dioar ka sr se mre saih nah gia
کاو کاو مژۂ یار و دل زار و نزار	kau kau mzhۂ yar o dil zar o nzar
گتھ گئے ایسے شتابی کہ چھڑایا نہ گیا	gth gye aise shtabi kh chhrraia nah gia
وہ تو کل دیر تلک دیکھتا ایدھر کو رہا	oh to kl dir tlk dikhta aidhr ko rha
ہم سے ہی حال تباہ اپنا دکھایا نہ گیا	hm se hi hal tbah apna dkhaia nah gia
گرم رو راہ فنا کا نہیں ہو سکتا پتنگ	grm ro rah fna ka nahiں ho skta ptng
اس سے تو شمع نمط سر بھی کٹایا نہ گیا	as se to shma nmt sr bhi ktaia nah gia
پاس ناموس محبت تھا کہ فرہاد کے پاس	pas namos mhbt tha kh frhad ke pas
بے ستوں سامنے سے اپنے اٹھایا نہ گیا	be stoں samne se apne athaia nah gia
خاک تک کوچۂ دل دار کی چھانی ہم نے	khak tk kochۂ dil dar ki chhani hm ne
جستجو کی پہ دل گم شدہ پایا نہ گیا	jstjo ki ph dil gm shdh paia nah gia
آتش تیز جدائی میں یکایک اس بن	aatsh tiz jdai miں ykaik as bn
دل جلا یوں کہ تنک جی بھی جلایا نہ گیا	dil jla yoں kh tnk ji bhi jlaia nah gia
مہ نے آ سامنے شب یاد دلایا تھا اسے	mh ne aٓ samne shb yad dilaia tha ase
پھر وہ تا صبح مرے جی سے بھلایا نہ گیا	phr oh ta sbh mre ji se bhlaia nah gia
زیر شمشیر ستم میرؔ تڑپنا کیسا	zir shmshir stm mirؔ trrpna kisa
سر بھی تسلیم محبت میں ہلایا نہ گیا	sr bhi tslim mhbt miں hlaia nah gia
جی میں آتا ہے کہ کچھ اور بھی موزوں کیجے	ji miں aata he kh kchh aur bhi mozoں kije
درد دل ایک غزل میں تو سنایا نہ گیا	drd dil aik ghzl miں to snaia nah gia
جن جن کو تھا یہ عشق کا آزار مر گئے	jn jn ko tha yh ashq ka aazar mr gye
اکثر ہمارے ساتھ کے بیمار مر گئے	aksr hmare sath ke bimar mr gye
ہوتا نہیں ہے اس لب نوخط پہ کوئی سبز	hota nahiں he as lb nokht ph koai sbz
عیسیٰ و خضر کیا سبھی یک بار مر گئے	aisi o khzr kia sbhi yk bar mr gye
یوں کانوں کان گل نے نہ جانا چمن میں آہ	yoں kanoں kan gl ne nah jana chmn miں aa
سر کو پٹک کے ہم پس دیوار مر گئے	sr ko ptk ke hm ps dioar mr gye
صد کارواں وفا ہے کوئی پوچھتا نہیں	sd karoaں ofa he koai pochhta nahi
گویا متاع دل کے خریدار مر گئے	goia mtaa dil ke khridar mr gye
مجنوں نہ دشت میں ہے نہ فرہاد کوہ میں	mjnoں nah dsht miں he nah frhad koh mi
تھا جن سے لطف زندگی وے یار مر گئے	tha jn se ltf zndgi oe yar mr gye
گر زندگی یہی ہے جو کرتے ہیں ہم اسیر	gr zndgi yhi he jo krte hiں hm asir
تو وے ہی جی گئے جو گرفتار مر گئے	to oe hi ji gye jo grftar mr gye
افسوس وے شہید کہ جو قتل گاہ میں	afsos oe shhid kh jo qtl gah mi
لگتے ہی اس کے ہاتھ کی تلوار مر گئے	lgte hi as ke hath ki tloar mr gye
تجھ سے دو چار ہونے کی حسرت کے مبتلا	tjh se do char hone ki hsrt ke mbtla
جب جی ہوئے وبال تو ناچار مر گئے	jb ji hoye obal to nachar mr gye
گھبرا نہ میرؔ عشق میں اس سہل زیست پر	ghbra nah mirؔ ashq miں as shl zist pr
جب بس چلا نہ کچھ تو مرے یار مر گئے	jb bs chla nah kchh to mre yar mr gye
جن کے لیے اپنے تو یوں جان نکلتے ہیں	jn ke lie apne to yoں jan nklte hi
اس راہ میں وے جیسے انجان نکلتے ہیں	as rah miں oe jise anjan nklte hi
کیا تیر ستم اس کے سینے میں بھی ٹوٹے تھے	kia tir stm as ke sine miں bhi tote the
جس زخم کو چیروں ہوں پیکان نکلتے ہیں	js zkhm ko chiroں hoں pikan nklte hi
مت سہل ہمیں جانو پھرتا ہے فلک برسوں	mt shl hmiں jano phrta he flk brso
تب خاک کے پردے سے انسان نکلتے ہیں	tb khak ke prde se ansan nklte hi
کس کا ہے قماش ایسا گودڑ بھرے ہیں سارے	ks ka he qmash aisa godrr bhre hiں sare
دیکھو نہ جو لوگوں کے دیوان نکلتے ہیں	dikho nah jo logoں ke dioan nklte hi
گہ لوہو ٹپکتا ہے گہ لخت دل آنکھوں سے	gh loho tpkta he gh lkht dil aankhoں se
یا ٹکڑے جگر ہی کے ہر آن نکلتے ہیں	ya tkrre jgr hi ke hr aan nklte hi
کریے تو گلہ کس سے جیسی تھی ہمیں خواہش	krie to glh ks se jisi thi hmiں khoahsh
اب ویسے ہی یہ اپنے ارمان نکلتے ہیں	ab oise hi yh apne arman nklte hi
جاگہ سے بھی جاتے ہو منہ سے بھی خشن ہو کر	jagh se bhi jate ho mnah se bhi khshn ho kr
وے حرف نہیں ہیں جو شایان نکلتے ہیں	oe hrf nahiں hiں jo shaian nklte hi
سو کاہے کو اپنی تو جوگی کی سی پھیری ہے	so kahe ko apni to jogi ki si phiri he
برسوں میں کبھو ایدھر ہم آن نکلتے ہیں	brsoں miں kbho aidhr hm aan nklte hi
ان آئینہ رویوں کے کیا میرؔ بھی عاشق ہیں	an aaainah roioں ke kia mirؔ bhi aashq hi
جب گھر سے نکلتے ہیں حیران نکلتے ہیں	jb ghr se nklte hiں hiran nklte hi
جس سر کو غرور آج ہے یاں تاجوری کا	js sr ko ghror aaj he yaں tajori ka
کل اس پہ یہیں شور ہے پھر نوحہ گری کا	kl as ph yhiں shor he phr nohh gri ka
شرمندہ ترے رخ سے ہے رخسار پری کا	shrmndh tre rkh se he rkhsar pri ka
چلتا نہیں کچھ آگے ترے کبک دری کا	chlta nahiں kchh aage tre kbk dri ka
آفاق کی منزل سے گیا کون سلامت	aafaq ki mnzl se gia kon slamt
اسباب لٹا راہ میں یاں ہر سفری کا	asbab lta rah miں yaں hr sfri ka
زنداں میں بھی شورش نہ گئی اپنے جنوں کی	zndaں miں bhi shorsh nah gai apne jnoں ki
اب سنگ مداوا ہے اس آشفتہ سری کا	ab sng mdaua he as aashfth sri ka
ہر زخم جگر داور محشر سے ہمارا	hr zkhm jgr daur mhshr se hmara
انصاف طلب ہے تری بیداد گری کا	ansaf tlb he tri bidad gri ka
اپنی تو جہاں آنکھ لڑی پھر وہیں دیکھو	apni to jhaں aankh lrri phr ohiں dikho
آئینے کو لپکا ہے پریشاں نظری کا	aaaine ko lpka he prishaں nzri ka
صد موسم گل ہم کو تہ بال ہی گزرے	sd mosm gl hm ko th bal hi gzre
مقدور نہ دیکھا کبھو بے بال و پری کا	mqdor nah dikha kbho be bal o pri ka
اس رنگ سے جھمکے ہے پلک پر کہ کہے تو	as rng se jhmke he plk pr kh khe to
ٹکڑا ہے مرا اشک عقیق جگری کا	tkrra he mra ashk aqiq jgri ka
کل سیر کیا ہم نے سمندر کو بھی جا کر	kl sir kia hm ne smndr ko bhi ja kr
تھا دست نگر پنجۂ مژگاں کی تری کا	tha dst ngr pnjۂ mzhgaں ki tri ka
لے سانس بھی آہستہ کہ نازک ہے بہت کام	le sans bhi aahsth kh nazk he bht kam
آفاق کی اس کارگہ شیشہ گری کا	aafaq ki as kargh shishh gri ka
ٹک میرؔ جگر سوختہ کی جلد خبر لے	tk mirؔ jgr sokhth ki jld khbr le
کیا یار بھروسا ہے چراغ سحری کا	kia yar bhrosa he chragh shri ka
جو اس شور سے میرؔ روتا رہے گا	jo as shor se mirؔ rota rhe ga
تو ہمسایہ کاہے کو سوتا رہے گا	to hmsaih kahe ko sota rhe ga
میں وہ رونے والا جہاں سے چلا ہوں	miں oh rone oala jhaں se chla ho
جسے ابر ہر سال روتا رہے گا	jse abr hr sal rota rhe ga
مجھے کام رونے سے اکثر ہے ناصح	mjhe kam rone se aksr he nash
تو کب تک مرے منہ کو دھوتا رہے گا	to kb tk mre mnah ko dhota rhe ga
بس اے گریہ آنکھیں تری کیا نہیں ہیں	bs ae grih aankhiں tri kia nahiں hi
کہاں تک جہاں کو ڈبوتا رہے گا	khaں tk jhaں ko dbota rhe ga
مرے دل نے وہ نالہ پیدا کیا ہے	mre dil ne oh nalh pida kia he
جرس کے بھی جو ہوش کھوتا رہے گا	jrs ke bhi jo hosh khota rhe ga
تو یوں گالیاں غیر کو شوق سے دے	to yoں galiaں ghir ko shoq se de
ہمیں کچھ کہے گا تو ہوتا رہے گا	hmiں kchh khe ga to hota rhe ga
بس اے میرؔ مژگاں سے پونچھ آنسوؤں کو	bs ae mirؔ mzhgaں se ponchh aansoauں ko
تو کب تک یہ موتی پروتا رہے گا	to kb tk yh moti prota rhe ga
کچھ موج ہوا پیچاں اے میرؔ نظر آئی	kchh moj hoa pichaں ae mirؔ nzr aaai
شاید کہ بہار آئی زنجیر نظر آئی	shaid kh bhar aaai znjir nzr aaai
دلی کے نہ تھے کوچے اوراق مصور تھے	dili ke nah the koche auraq msor the
جو شکل نظر آئی تصویر نظر آئی	jo shkl nzr aaai tsoir nzr aaai
مغرور بہت تھے ہم آنسو کی سرایت پر	mghror bht the hm aanso ki srait pr
سو صبح کے ہونے کو تاثیر نظر آئی	so sbh ke hone ko tasir nzr aaai
گل بار کرے ہے گا اسباب سفر شاید	gl bar kre he ga asbab sfr shaid
غنچے کی طرح بلبل دلگیر نظر آئی	ghnche ki trh blbl dilgir nzr aaai
اس کی تو دل آزاری بے ہیچ ہی تھی یارو	as ki to dil aazari be hich hi thi yaro
کچھ تم کو ہماری بھی تقصیر نظر آئی	kchh tm ko hmari bhi tqsir nzr aaai
کیا حقیقت کہوں کہ کیا ہے عشق	kia hqiqt khoں kh kia he ashq
حق شناسوں کے ہاں خدا ہے عشق	hq shnasoں ke haں khda he ashq
دل لگا ہو تو جی جہاں سے اٹھا	dil lga ho to ji jhaں se atha
موت کا نام پیار کا ہے عشق	mot ka nam piar ka he ashq
اور تدبیر کو نہیں کچھ دخل	aur tdbir ko nahiں kchh dkhl
عشق کے درد کی دوا ہے عشق	ashq ke drd ki doa he ashq
کیا ڈبایا محیط میں غم کے	kia dbaia mhit miں ghm ke
ہم نے جانا تھا آشنا ہے عشق	hm ne jana tha aashna he ashq
عشق سے جا نہیں کوئی خالی	ashq se ja nahiں koai khali
دل سے لے عرش تک بھرا ہے عشق	dil se le arsh tk bhra he ashq
کوہ کن کیا پہاڑ کاٹے گا	koh kn kia pharr kate ga
پردے میں زور آزما ہے عشق	prde miں zor aazma he ashq
عشق ہے عشق کرنے والوں کو	ashq he ashq krne oaloں ko
کیسا کیسا بہم کیا ہے عشق	kisa kisa bhm kia he ashq
کون مقصد کو عشق بن پہنچا	kon mqsd ko ashq bn phncha
آرزو عشق مدعا ہے عشق	aarzo ashq mdaa he ashq
میرؔ مرنا پڑے ہے خوباں پر	mirؔ mrna prre he khobaں pr
عشق مت کر کہ بد بلا ہے عشق	ashq mt kr kh bd bla he ashq
کیا کہوں تم سے میں کہ کیا ہے عشق	kia khoں tm se miں kh kia he ashq
جان کا روگ ہے بلا ہے عشق	jan ka rog he bla he ashq
عشق ہی عشق ہے جہاں دیکھو	ashq hi ashq he jhaں dikho
سارے عالم میں بھر رہا ہے عشق	sare aalm miں bhr rha he ashq
عشق ہے طرز و طور عشق کے تئیں	ashq he trz o tor ashq ke tai
کہیں بندہ کہیں خدا ہے عشق	khiں bndh khiں khda he ashq
عشق معشوق عشق عاشق ہے	ashq mashoq ashq aashq he
یعنی اپنا ہی مبتلا ہے عشق	yani apna hi mbtla he ashq
گر پرستش خدا کی ثابت کی	gr prstsh khda ki sabt ki
کسو صورت میں ہو بھلا ہے عشق	kso sort miں ho bhla he ashq
دل کش ایسا کہاں ہے دشمن جاں	dil ksh aisa khaں he dshmn ja
مدعی ہے پہ مدعا ہے عشق	mdai he ph mdaa he ashq
ہے ہمارے بھی طور کا عاشق	he hmare bhi tor ka aashq
جس کسی کو کہیں ہوا ہے عشق	js ksi ko khiں hoa he ashq
کوئی خواہاں نہیں محبت کا	koai khoahaں nahiں mhbt ka
تو کہے جنس ناروا ہے عشق	to khe jns naroa he ashq
میرؔ جی زرد ہوتے جاتے ہو	mirؔ ji zrd hote jate ho
کیا کہیں تم نے بھی کیا ہے عشق	kia khiں tm ne bhi kia he ashq
لذت سے نہیں خالی جانوں کا کھپا جانا	lzt se nahiں khali janoں ka khpa jana
کب خضر و مسیحا نے مرنے کا مزہ جانا	kb khzr o msiha ne mrne ka mzh jana
ہم جاہ و حشم یاں کا کیا کہیے کہ کیا جانا	hm jah o hshm yaں ka kia khie kh kia jana
خاتم کو سلیماں کی انگشتر پا جانا	khatm ko slimaں ki angshtr pa jana
یہ بھی ہے ادا کوئی خورشید نمط پیارے	yh bhi he ada koai khorshid nmt piare
منہ صبح دکھا جانا پھر شام چھپا جانا	mnah sbh dkha jana phr sham chhpa jana
کب بندگی میری سی بندہ کرے گا کوئی	kb bndgi miri si bndh kre ga koai
جانے ہے خدا اس کو میں تجھ کو خدا جانا	jane he khda as ko miں tjh ko khda jana
تھا ناز بہت ہم کو دانست پر اپنی بھی	tha naz bht hm ko danst pr apni bhi
آخر وہ برا نکلا ہم جس کو بھلا جانا	aakhr oh bra nkla hm js ko bhla jana
گردن کشی کیا حاصل مانند بگولے کی	grdn kshi kia hasl mannd bgole ki
اس دشت میں سر گاڑے جوں سیل چلا جانا	as dsht miں sr garre joں sil chla jana
اس گریۂ خونیں کا ہو ضبط تو بہتر ہے	as griۂ khoniں ka ho zbt to bhtr he
اچھا نہیں چہرے پر لوہو کا بہا جانا	achha nahiں chhre pr loho ka bha jana
یہ نقش دلوں پر سے جانے کا نہیں اس کو	yh nqsh diloں pr se jane ka nahiں as ko
عاشق کے حقوق آ کر ناحق بھی مٹا جانا	aashq ke hqoq aa kr nahq bhi mta jana
ڈھب دیکھنے کا ایدھر ایسا ہی تمہارا تھا	dhb dikhne ka aidhr aisa hi tmhara tha
جاتے تو ہو پر ہم سے ٹک آنکھ ملا جانا	jate to ho pr hm se tk aankh mla jana
اس شمع کی مجلس میں جانا ہمیں پھر واں سے	as shma ki mjls miں jana hmiں phr oaں se
اک زخم زباں تازہ ہر روز اٹھا جانا	ak zkhm zbaں tazh hr roz atha jana
اے شور قیامت ہم سوتے ہی نہ رہ جاویں	ae shor qiamt hm sote hi nah rh jaoi
اس راہ سے نکلے تو ہم کو بھی جگا جانا	as rah se nkle to hm ko bhi jga jana
کیا پانی کے مول آ کر مالک نے گہر بیچا	kia pani ke mol aa kr malk ne ghr bicha
ہے سخت گراں سستا یوسف کا بکا جانا	he skht graں ssta yosf ka bka jana
ہے میری تری نسبت روح اور جسد کی سی	he miri tri nsbt roh aur jsd ki si
کب آپ سے میں تجھ کو اے جان جدا جانا	kb aap se miں tjh ko ae jan jda jana
جاتی ہے گزر جی پر اس وقت قیامت سی	jati he gzr ji pr as oqt qiamt si
یاد آوے ہے جب تیرا یکبارگی آ جانا	yad aaoe he jb tira ykbargi aa jana
برسوں سے مرے اس کی رہتی ہے یہی صحبت	brsoں se mre as ki rhti he yhi shbt
تیغ اس کو اٹھانا تو سر مجھ کو جھکا جانا	tigh as ko athana to sr mjh ko jhka jana
کب میرؔ بسر آئے تم ویسے فریبی سے	kb mirؔ bsr aaye tm oise fribi se
دل کو تو لگا بیٹھے لیکن نہ لگا جانا	dil ko to lga bithe likn nah lga jana
ہم ہوئے تم ہوئے کہ میرؔ ہوئے	hm hoye tm hoye kh mirؔ hoye
اس کی زلفوں کے سب اسیر ہوئے	as ki zlfoں ke sb asir hoye
جن کی خاطر کی استخواں شکنی	jn ki khatr ki astkhoaں shkni
سو ہم ان کے نشان تیر ہوئے	so hm an ke nshan tir hoye
نہیں آتے کسو کی آنکھوں میں	nahiں aate kso ki aankhoں mi
ہو کے عاشق بہت حقیر ہوئے	ho ke aashq bht hqir hoye
آگے یہ بے ادائیاں کب تھیں	aage yh be adaiaں kb thi
ان دنوں تم بہت شریر ہوئے	an dnoں tm bht shrir hoye
اپنے روتے ہی روتے صحرا کے	apne rote hi rote shra ke
گوشے گوشے میں آب گیر ہوئے	goshe goshe miں aab gir hoye
ایسی ہستی عدم میں داخل ہے	aisi hsti adm miں dakhl he
نے جواں ہم نہ طفل شیر ہوئے	ne joaں hm nah tfl shir hoye
ایک دم تھی نمود بود اپنی	aik dm thi nmod bod apni
یا سفیدی کی یا اخیر ہوئے	ya sfidi ki ya akhir hoye
یعنی مانند صبح دنیا میں	yani mannd sbh dnia mi
ہم جو پیدا ہوئے سو پیر ہوئے	hm jo pida hoye so pir hoye
مت مل اہل دول کے لڑکوں سے	mt ml ahl dol ke lrrkoں se
میرؔ جی ان سے مل فقیر ہوئے	mirؔ ji an se ml fqir hoye
راہ دور عشق میں روتا ہے کیا	rah dor ashq miں rota he kia
آگے آگے دیکھیے ہوتا ہے کیا	aage aage dikhie hota he kia
قافلے میں صبح کے اک شور ہے	qafle miں sbh ke ak shor he
یعنی غافل ہم چلے سوتا ہے کیا	yani ghafl hm chle sota he kia
سبز ہوتی ہی نہیں یہ سرزمیں	sbz hoti hi nahiں yh srzmi
تخم خواہش دل میں تو بوتا ہے کیا	tkhm khoahsh dil miں to bota he kia
یہ نشان عشق ہیں جاتے نہیں	yh nshan ashq hiں jate nahi
داغ چھاتی کے عبث دھوتا ہے کیا	dagh chhati ke abs dhota he kia
غیرت یوسف ہے یہ وقت عزیز	ghirt yosf he yh oqt aziz
میرؔ اس کو رائیگاں کھوتا ہے کیا	mirؔ as ko raigaں khota he kia
آگے جمال یار کے معذور ہو گیا	aage jmal yar ke mazor ho gia
گل اک چمن میں دیدۂ بے نور ہو گیا	gl ak chmn miں didۂ be nor ho gia
اک چشم منتظر ہے کہ دیکھے ہے کب سے راہ	ak chshm mntzr he kh dikhe he kb se ra
جوں زخم تیری دوری میں ناسور ہو گیا	joں zkhm tiri dori miں nasor ho gia
قسمت تو دیکھ شیخ کو جب لہر آئی تب	qsmt to dikh shikh ko jb lhr aaai tb
دروازہ شیرہ خانے کا معمور ہو گیا	droazh shirh khane ka mamor ho gia
پہنچا قریب مرگ کے وہ صید ناقبول	phncha qrib mrg ke oh sid naqbol
جو تیری صید گاہ سے ٹک دور ہو گیا	jo tiri sid gah se tk dor ho gia
دیکھا یہ ناؤ نوش کہ نیش فراق سے	dikha yh nau nosh kh nish fraq se
سینہ تمام خانۂ زنبور ہو گیا	sinah tmam khanۂ znbor ho gia
اس ماہ چاردہ کا چھپے عشق کیونکے آہ	as mah chardh ka chhpe ashq kionke aa
اب تو تمام شہر میں مشہور ہو گیا	ab to tmam shhr miں mshhor ho gia
شاید کسو کے دل کو لگی اس گلی میں چوٹ	shaid kso ke dil ko lgi as gli miں chot
میری بغل میں شیشۂ دل چور ہو گیا	miri bghl miں shishۂ dil chor ho gia
لاشہ مرا تسلی نہ زیر زمیں ہوا	lashh mra tsli nah zir zmiں hoa
جب تک نہ آن کر وہ سر گور ہو گیا	jb tk nah aan kr oh sr gor ho gia
دیکھا جو میں نے یار تو وہ میرؔ ہی نہیں	dikha jo miں ne yar to oh mirؔ hi nahi
تیرے غم فراق میں رنجور ہو گیا	tire ghm fraq miں rnjor ho gia
آہ سحر نے سوزش دل کو مٹا دیا	aah shr ne sozsh dil ko mta dia
اس باؤ نے ہمیں تو دیا سا بجھا دیا	as bau ne hmiں to dia sa bjha dia
سمجھی نہ باد صبح کہ آ کر اٹھا دیا	smjhi nah bad sbh kh aa kr atha dia
اس فتنۂ زمانہ کو ناحق جگا دیا	as ftnahٔ zmanah ko nahq jga dia
پوشیدہ راز عشق چلا جائے تھا سو آج	poshidh raz ashq chla jaie tha so aaj
بے طاقتی نے دل کی وہ پردہ اٹھا دیا	be taqti ne dil ki oh prdh atha dia
اس موج خیز دہر میں ہم کو قضا نے آہ	as moj khiz dhr miں hm ko qza ne aa
پانی کے بلبلے کی طرح سے مٹا دیا	pani ke blble ki trh se mta dia
تھی لاگ اس کی تیغ کو ہم سے سو عشق نے	thi lag as ki tigh ko hm se so ashq ne
دونوں کو معرکے میں گلے سے ملا دیا	donoں ko marke miں gle se mla dia
سب شور ما و من کو لیے سر میں مر گئے	sb shor ma o mn ko lie sr miں mr gye
یاروں کو اس فسانے نے آخر سلا دیا	yaroں ko as fsane ne aakhr sla dia
آوارگان عشق کا پوچھا جو میں نشاں	aaoargan ashq ka pochha jo miں nsha
مشت غبار لے کے صبا نے اڑا دیا	msht ghbar le ke sba ne arra dia
اجزا بدن کے جتنے تھے پانی ہو بہہ گئے	ajza bdn ke jtne the pani ho bhh gye
آخر گداز عشق نے ہم کو بہا دیا	aakhr gdaz ashq ne hm ko bha dia
کیا کچھ نہ تھا ازل میں نہ تالا جو تھے درست	kia kchh nah tha azl miں nah tala jo the drst
ہم کو دل شکستہ قضا نے دلا دیا	hm ko dil shksth qza ne dila dia
گویا محاسبہ مجھے دینا تھا عشق کا	goia mhasbh mjhe dina tha ashq ka
اس طور دل سی چیز کو میں نے لگا دیا	as tor dil si chiz ko miں ne lga dia
مدت رہے گی یاد ترے چہرے کی جھلک	mdt rhe gi yad tre chhre ki jhlk
جلوے کو جس نے ماہ کے جی سے بھلا دیا	jloe ko js ne mah ke ji se bhla dia
ہم نے تو سادگی سے کیا جی کا بھی زیاں	hm ne to sadgi se kia ji ka bhi zia
دل جو دیا تھا سو تو دیا سر جدا دیا	dil jo dia tha so to dia sr jda dia
بوئی کباب سوختہ آئی دماغ میں	boai kbab sokhth aaai dmagh mi
شاید جگر بھی آتش غم نے جلا دیا	shaid jgr bhi aatsh ghm ne jla dia
تکلیف درد دل کی عبث ہم نشیں نے کی	tklif drd dil ki abs hm nshiں ne ki
درد سخن نے میرے سبھوں کو رلا دیا	drd skhn ne mire sbhoں ko rla dia
ان نے تو تیغ کھینچی تھی پر جی چلا کے میرؔ	an ne to tigh khinchi thi pr ji chla ke mir
ہم نے بھی ایک دم میں تماشا دکھا دیا	hm ne bhi aik dm miں tmasha dkha dia
آئے ہیں میرؔ منہ کو بنائے خفا سے آج	aaye hiں mirؔ mnah ko bnaie khfa se aaj
شاید بگڑ گئی ہے کچھ اس بے وفا سے آج	shaid bgrr gai he kchh as be ofa se aaj
واشد ہوئی نہ دل کو فقیروں کے بھی ملے	oashd hoai nah dil ko fqiroں ke bhi mle
کھلتی نہیں گرہ یہ کسو کی دعا سے آج	khlti nahiں grh yh kso ki daa se aaj
جینے میں اختیار نہیں ورنہ ہم نشیں	jine miں akhtiar nahiں ornah hm nshi
ہم چاہتے ہیں موت تو اپنی خدا سے آج	hm chahte hiں mot to apni khda se aaj
ساقی ٹک ایک موسم گل کی طرف بھی دیکھ	saqi tk aik mosm gl ki trf bhi dikh
ٹپکا پڑے ہے رنگ چمن میں ہوا سے آج	tpka prre he rng chmn miں hoa se aaj
تھا جی میں اس سے ملیے تو کیا کیا نہ کہیے میرؔ	tha ji miں as se mlie to kia kia nah khie mir
پر کچھ کہا گیا نہ غم دل حیا سے آج	pr kchh kha gia nah ghm dil hia se aaj
آوے گی میری قبر سے آواز میرے بعد	aaoe gi miri qbr se aaoaz mire bad
ابھریں گے عشق دل سے ترے راز میرے بعد	abhriں ge ashq dil se tre raz mire bad
جینا مرا تو تجھ کو غنیمت ہے نا سمجھ	jina mra to tjh ko ghnimt he na smjh
کھینچے گا کون پھر یہ ترے ناز میرے بعد	khinche ga kon phr yh tre naz mire bad
شمع مزار اور یہ سوز جگر مرا	shma mzar aur yh soz jgr mra
ہر شب کریں گے زندگی ناساز میرے بعد	hr shb kriں ge zndgi nasaz mire bad
حسرت ہے اس کے دیکھنے کی دل میں بے قیاس	hsrt he as ke dikhne ki dil miں be qias
اغلب کہ میری آنکھیں رہیں باز میرے بعد	aghlb kh miri aankhiں rhiں baz mire bad
کرتا ہوں میں جو نالے سرانجام باغ میں	krta hoں miں jo nale sranjam bagh mi
منہ دیکھو پھر کریں گے ہم آواز میرے بعد	mnah dikho phr kriں ge hm aaoaz mire bad
بن گل موا ہی میں تو پہ تو جا کے لوٹیو	bn gl moa hi miں to ph to ja ke lotio
صحن چمن میں اے پر پرواز میرے بعد	shn chmn miں ae pr proaz mire bad
بیٹھا ہوں میرؔ مرنے کو اپنے میں مستعد	bitha hoں mirؔ mrne ko apne miں mstad
پیدا نہ ہوں گے مجھ سے بھی جانباز میرے بعد	pida nah hoں ge mjh se bhi janbaz mire bad
منہ تکا ہی کرے ہے جس تس کا	mnah tka hi kre he js ts ka
حیرتی ہے یہ آئینہ کس کا	hirti he yh aaainah ks ka
شام سے کچھ بجھا سا رہتا ہوں	sham se kchh bjha sa rhta ho
دل ہوا ہے چراغ مفلس کا	dil hoa he chragh mfls ka
تھے برے مغبچوں کے تیور لیک	the bre mghbchoں ke tior lik
شیخ مے خانے سے بھلا کھسکا	shikh me khane se bhla khska
داغ آنکھوں سے کھل رہے ہیں سب	dagh aankhoں se khl rhe hiں sb
ہاتھ دستہ ہوا ہے نرگس کا	hath dsth hoa he nrgs ka
بحر کم ظرف ہے بسان حباب	bhr km zrf he bsan hbab
کاسہ لیس اب ہوا ہے تو جس کا	kash lis ab hoa he to js ka
فیض اے ابر چشم تر سے اٹھا	fiz ae abr chshm tr se atha
آج دامن وسیع ہے اس کا	aaj damn osia he as ka
تاب کس کو جو حال میرؔ سنے	tab ks ko jo hal mirؔ sne
حال ہی اور کچھ ہے مجلس کا	hal hi aur kchh he mjls ka
پتا پتا بوٹا بوٹا حال ہمارا جانے ہے	pta pta bota bota hal hmara jane he
جانے نہ جانے گل ہی نہ جانے باغ تو سارا جانے ہے	jane nah jane gl hi nah jane bagh to sara jane he
لگنے نہ دے بس ہو تو اس کے گوہر گوش کو بالے تک	lgne nah de bs ho to as ke gohr gosh ko bale tk
اس کو فلک چشم مہ و خور کی پتلی کا تارا جانے ہے	as ko flk chshm mh o khor ki ptli ka tara jane he
آگے اس متکبر کے ہم خدا خدا کیا کرتے ہیں	aage as mtkbr ke hm khda khda kia krte hi
